FxCycle,H3K9ac,Caspase3,H3K14ac,phH3_S10,PAX6,H3K27ac,H3K4me3,Total H3,clusterid
3.8112,4.4508,-0.082956,0.51476,0.17443,2.4743,3.5396,4.8701,1.9079,NPC/G0_G1/H3
3.9071,4.9867,-0.017173,0.67223,0.23502,2.4009,3.4759,5.0208,1.4726,NPC/G0_G1/H3
3.9556,4.0616,0.060392,0.2657,0.21526,2.4877,3.1777,4.7998,1.548,NPC/G0_G1/H3
3.9752,5.4868,-0.54202,0.65284,0.9623,3.7346,4.4286,5.2521,2.2545,NPC/G0_G1/H3
3.9072,4.404,-0.28378,0.63506,0.36234,2.0181,3.0301,4.7044,1.5795,NPC/G0_G1/H3
3.3883,4.4278,-0.23859,0.59715,0.1292,3.0337,3.7856,4.7167,1.9038,NPC/G0_G1/H3
3.7981,5.2178,-0.19869,0.61166,0.43286,2.6777,4.2253,4.8339,1.6162,NPC/G0_G1/H3
3.4378,4.3438,-0.074019,0.34719,0.086329,2.5498,3.144,4.434,1.1655,NPC/G0_G1/H3
3.8091,4.328,0.13903,0.47899,-0.023586,2.2419,3.218,4.5896,0.94086,NPC/G0_G1/H3
3.3806,4.1406,0.079302,0.25517,0.17571,2.7364,3.4826,5.0056,2.7304,NPC/G0_G1/H3
3.402,4.053,0.11505,0.31842,0.24103,2.8167,2.9551,4.7549,1.6233,NPC/G0_G1/H3
3.6015,4.0177,-0.059546,0.3019,0.27896,2.3992,2.4718,4.5289,1.2929,NPC/G0_G1/H3
3.658,4.2949,-0.058499,0.32836,0.34612,2.1973,3.8435,4.9836,2.678,NPC/G0_G1/H3
3.7805,5.4434,-0.7327,0.91426,0.96352,2.4498,4.7413,5.4965,3.1976,NPC/G0_G1/H3
3.3794,4.0282,0.043792,0.42779,0.09321,2.5885,3.3781,4.7885,2.5687,NPC/G0_G1/H3
3.6645,4.2193,0.037709,0.43375,0.21092,2.5519,2.758,4.6854,1.2391,NPC/G0_G1/H3
3.5607,4.5782,-0.21167,0.29629,0.11912,1.8203,3.8985,4.9378,2.5869,NPC/G0_G1/H3
3.4938,4.1669,0.92549,0.43595,0.36477,2.4319,2.6728,4.718,1.6953,NPC/G0_G1/H3
3.6597,3.8533,0.26059,0.67424,0.68653,2.0169,3.381,4.8333,1.1739,NPC/G0_G1/H3
3.877,4.0818,-0.35181,0.31705,0.52203,3.1019,3.0502,4.7362,0.91723,NPC/G0_G1/H3
3.4115,4.095,-0.24475,0.30016,0.33591,2.1433,2.7388,4.7403,1.7566,NPC/G0_G1/H3
3.3386,3.7567,0.50383,0.307,0.30666,1.8568,3.2039,4.5817,1.5676,NPC/G0_G1/H3
3.6468,4.1346,-0.36273,0.5087,0.58777,1.7106,3.7627,5.2298,2.7953,NPC/G0_G1/H3
3.4323,4.4561,-0.44011,0.4592,0.23813,2.9504,4.1866,4.8882,1.2789,NPC/G0_G1/H3
3.6404,4.5834,-0.4998,0.2867,0.23954,3.0807,4.038,4.6625,1.9399,NPC/G0_G1/H3
3.9658,4.5274,0.12968,0.6661,0.062152,2.4531,4.0739,4.8522,1.018,NPC/G0_G1/H3
3.4725,4.4114,-0.12538,0.41789,0.095735,2.0992,3.1638,4.6552,1.5325,NPC/G0_G1/H3
3.537,4.0366,-0.0021848,0.23043,0.071061,2.1106,2.1409,4.0985,0.70725,NPC/G0_G1/H3
3.6894,4.1557,-0.33553,0.43069,0.57296,3.0296,3.6244,5.0358,2.0632,NPC/G0_G1/H3
3.4581,3.8849,0.33292,0.26304,0.19675,2.287,2.2382,4.3776,1.2534,NPC/G0_G1/H3
3.3583,4.7169,-0.43259,0.50864,0.38947,2.8916,4.2713,4.8629,2.3266,NPC/G0_G1/H3
3.7954,3.9653,-0.14157,0.35489,0.36604,1.8743,3.2051,4.7593,1.3034,NPC/G0_G1/H3
3.8018,4.1245,0.057488,0.27452,0.28409,2.5491,3.0969,4.7668,1.6076,NPC/G0_G1/H3
4.0627,5.5973,-0.067339,0.66848,0.32474,1.8658,4.6823,5.2527,2.527,NPC/G0_G1/H3
3.9611,4.5551,-0.13572,0.53537,0.28298,3.0962,4.0633,4.8539,1.86,NPC/G0_G1/H3
3.8959,5.342,-0.043664,0.8427,0.59774,3.2488,3.7228,4.9981,1.7004,NPC/G0_G1/H3
3.4282,4.5055,0.18792,0.51437,0.33278,2.3726,3.8889,4.4046,1.3456,NPC/G0_G1/H3
3.9866,5.4235,-0.091329,0.92879,0.41615,2.9792,4.4363,5.2765,2.4227,NPC/G0_G1/H3
3.9641,4.9261,-0.090423,0.70406,0.23061,3.6256,4.1581,5.3213,2.4989,NPC/G0_G1/H3
3.4541,3.8503,0.074725,0.45742,0.099527,2.2686,3.0544,4.6416,1.735,NPC/G0_G1/H3
4.0928,4.7835,-0.28454,0.39613,0.16504,2.4917,3.8183,4.8123,1.6975,NPC/G0_G1/H3
3.4191,3.9155,-0.46429,0.42017,0.64695,2.7298,2.9526,4.8713,1.3048,NPC/G0_G1/H3
3.7789,4.443,-0.080519,0.43843,0.27903,2.7707,3.3507,4.8538,2.1579,NPC/G0_G1/H3
3.5599,4.1244,0.19517,0.41911,0.027268,2.2096,2.7733,4.5349,1.1903,NPC/G0_G1/H3
4.0646,4.844,0.91982,0.88622,0.62251,2.3659,3.6856,5.4016,2.1435,NPC/G0_G1/H3
3.6041,4.0046,-0.3382,0.39088,0.44111,2.3852,3.0681,4.824,1.8655,NPC/G0_G1/H3
3.8158,4.3425,0.68386,0.28941,0.023008,1.9971,3.777,4.8584,2.7478,NPC/G0_G1/H3
3.6932,4.7999,-0.29892,0.48172,0.083252,2.6716,4.3624,4.9535,2.1098,NPC/G0_G1/H3
3.5195,4.4138,-0.12416,0.40302,0.16119,2.0606,2.8015,4.6572,1.3046,NPC/G0_G1/H3
4.0336,4.8584,-0.11546,0.80406,0.35193,3.2712,4.5648,5.0707,2.3746,NPC/G0_G1/H3
3.3808,4.5445,-0.12095,0.43956,0.29154,2.4277,3.4527,4.7334,2.1254,NPC/G0_G1/H3
3.663,4.2422,-0.22164,0.42269,0.34514,2.8093,3.4119,4.5673,1.1406,NPC/G0_G1/H3
3.4855,3.8661,-0.082808,0.51971,0.38737,2.0399,2.7582,4.544,1.2123,NPC/G0_G1/H3
3.4341,4.3078,-0.58371,0.40844,0.32296,2.9502,4.207,4.9742,2.3324,NPC/G0_G1/H3
3.603,4.6442,0.13352,0.52689,-0.035573,3.1203,3.5496,4.6924,1.4823,NPC/G0_G1/H3
4.0711,4.6113,-0.10974,0.18369,-0.073109,2.7675,3.3671,4.4067,1.3416,NPC/G0_G1/H3
3.7122,4.2935,-0.14661,0.41294,0.14357,1.7592,3.26,4.6711,1.361,NPC/G0_G1/H3
3.9637,5.1421,0.043493,0.89226,-0.038188,3.3679,4.2257,5.3339,2.2004,NPC/G0_G1/H3
3.8327,4.1602,0.29351,0.21547,0.0035285,3.2051,3.4781,4.3374,1.9173,NPC/G0_G1/H3
3.4473,4.5707,0.023277,0.36921,0.13445,2.3591,3.5396,4.7151,2.0026,NPC/G0_G1/H3
3.4276,4.252,-0.057431,0.40881,0.088038,2.2814,2.879,4.719,1.442,NPC/G0_G1/H3
3.8081,4.1428,2.2317,0.4264,0.14616,2.5342,2.8717,4.6326,1.6187,NPC/G0_G1/H3
3.667,5.2768,0.030912,0.67468,0.30887,2.3629,3.4855,4.8596,1.8995,NPC/G0_G1/H3
3.504,4.2426,-0.13698,0.59444,0.18463,1.6794,4.0439,5.0191,2.5077,NPC/G0_G1/H3
3.7884,4.7743,0.14218,0.38952,0.51034,3.3225,4.1304,5.1232,2.701,NPC/G0_G1/H3
3.7756,5.2385,-0.33177,0.70741,0.35964,2.6526,4.05,5.0163,1.6293,NPC/G0_G1/H3
3.3884,4.3482,-0.20359,0.24987,0.39799,2.769,2.9742,4.4975,0.89161,NPC/G0_G1/H3
3.7831,4.8826,0.25964,0.4623,0.20043,2.5006,3.2766,4.9418,1.5995,NPC/G0_G1/H3
3.7622,4.4826,-0.34722,0.35723,0.43164,2.6309,3.7351,4.7436,2.0023,NPC/G0_G1/H3
3.7502,3.8498,-0.27096,0.5523,0.097004,2.2073,2.7595,4.8423,1.5448,NPC/G0_G1/H3
4.1042,4.3286,-0.24896,0.27122,0.31465,2.9267,3.0291,4.7655,1.3006,NPC/G0_G1/H3
4.0643,4.8249,-0.34989,0.70945,0.74833,3.1387,4.2305,5.1437,2.0267,NPC/G0_G1/H3
3.972,5.1508,-0.018728,0.70456,0.51523,3.6961,4.1032,5.2862,1.6221,NPC/G0_G1/H3
3.7499,4.1501,0.62899,0.094753,0.21703,2.2382,3.0879,4.2874,1.3747,NPC/G0_G1/H3
3.3746,3.9622,-0.19915,0.44734,0.34632,2.5487,2.8365,4.5593,1.2691,NPC/G0_G1/H3
3.5065,4.4507,-0.12529,0.14381,0.29217,2.5707,3.3746,4.7664,2.3392,NPC/G0_G1/H3
3.4809,4.2714,-0.24056,0.42405,0.1013,2.5766,3.0913,4.8158,1.5381,NPC/G0_G1/H3
3.5595,3.765,0.0081762,0.38011,0.25663,2.66,2.8603,4.588,1.0187,NPC/G0_G1/H3
3.4973,4.4939,0.018627,0.63446,0.072722,2.4542,4.0054,4.8738,2.1584,NPC/G0_G1/H3
3.4758,4.2702,-0.15253,0.40528,0.10669,2.2551,2.4595,4.2885,0.97503,NPC/G0_G1/H3
3.9217,4.1586,-0.068411,0.6491,0.035999,2.3974,3.8846,4.946,1.9397,NPC/G0_G1/H3
3.9386,5.0048,-0.46058,0.97171,1.0248,2.1369,4.8252,5.5646,3.4241,NPC/G0_G1/H3
3.7954,4.4328,-0.092116,0.38892,0.083654,1.828,3.0714,4.5228,1.7488,NPC/G0_G1/H3
3.4339,4.6415,0.26571,0.43069,-0.11161,2.8135,3.9578,4.873,2.69,NPC/G0_G1/H3
3.4167,4.5381,-0.10065,0.30167,0.0039984,2.6622,4.0122,4.6332,1.568,NPC/G0_G1/H3
3.8086,4.0702,-0.20058,0.32345,0.21572,2.4456,2.6544,4.5686,1.4142,NPC/G0_G1/H3
3.4146,4.5416,0.12291,0.3623,0.10886,2.3693,3.8577,4.7811,2.4242,NPC/G0_G1/H3
3.7742,4.4026,-0.26726,0.40896,0.27104,2.3893,3.1424,4.7317,1.9336,NPC/G0_G1/H3
3.715,5.2092,0.16969,0.62867,-0.10743,3.0704,3.9008,4.7819,1.6116,NPC/G0_G1/H3
4.0109,5.1423,-0.11191,0.61196,0.25606,2.6703,3.2393,4.9316,1.0764,NPC/G0_G1/H3
3.319,4.6135,0.40877,0.3444,0.24622,2.2455,3.382,4.4671,2.8961,NPC/G0_G1/H3
3.9322,5.0917,0.08872,0.62939,0.184,2.9808,3.8546,4.9794,1.8651,NPC/G0_G1/H3
4.0793,5.4118,-0.73127,0.97161,1.0418,3.2443,4.7804,5.4941,2.7027,NPC/G0_G1/H3
3.7791,4.4358,-0.2919,0.42171,0.01138,2.7486,3.0312,4.546,1.0707,NPC/G0_G1/H3
3.535,4.4099,-0.070282,0.44312,0.45738,1.9929,3.0977,4.7625,1.4257,NPC/G0_G1/H3
3.5042,4.4628,-0.13125,0.56211,0.55845,2.0931,3.2664,4.8339,1.6414,NPC/G0_G1/H3
3.8958,3.902,-0.028256,0.38698,0.20587,2.9882,3.3352,5.0141,1.4536,NPC/G0_G1/H3
3.8441,3.968,0.045338,0.44194,-0.085366,1.7299,2.7956,4.4768,1.6101,NPC/G0_G1/H3
3.8667,3.8694,-0.023507,0.31603,0.10074,2.5556,2.5719,4.6145,0.64015,NPC/G0_G1/H3
3.7253,4.4317,0.31138,0.46859,0.21165,2.3122,3.1971,4.8583,1.7457,NPC/G0_G1/H3
3.805,3.8688,-0.11808,0.41834,0.15608,3.002,3.0679,4.7705,1.6584,NPC/G0_G1/H3
3.7737,5.0077,-0.11223,0.65816,0.4039,2.7292,3.9223,5.1208,2.5653,NPC/G0_G1/H3
3.5851,4.7208,-0.16864,0.25449,0.41403,2.391,3.591,5.0482,2.2829,NPC/G0_G1/H3
3.5365,4.6372,-0.43889,0.69033,0.31579,2.0375,3.9112,5.1524,2.0771,NPC/G0_G1/H3
3.3881,4.3609,0.12488,0.35905,-0.12117,2.9991,3.7586,4.77,1.7955,NPC/G0_G1/H3
3.4665,4.6226,0.1359,0.6371,0.20348,2.8551,3.4942,4.5799,1.6749,NPC/G0_G1/H3
3.5074,4.4099,0.036162,0.58724,0.029504,2.842,3.548,4.6874,0.82524,NPC/G0_G1/H3
3.6671,4.2962,-0.14031,0.26686,0.068084,1.9347,2.5122,4.4589,0.66853,NPC/G0_G1/H3
3.8014,4.5174,-0.18541,0.45291,0.13018,2.4657,3.2848,4.6599,1.5256,NPC/G0_G1/H3
3.5824,4.4207,0.010616,0.34432,0.010484,2.6721,3.6257,4.9836,1.9026,NPC/G0_G1/H3
3.7439,4.3766,0.13365,0.34708,0.10442,2.3735,3.1131,4.739,1.5427,NPC/G0_G1/H3
3.3305,4.3033,-0.086464,0.53135,0.37802,2.3576,3.2601,4.7535,1.313,NPC/G0_G1/H3
3.6521,4.1127,-0.37685,0.33831,0.27495,2.1195,2.932,4.8336,1.541,NPC/G0_G1/H3
4.0994,5.4956,-0.11295,0.70387,1.018,3.6978,4.6509,5.3304,2.8603,NPC/G0_G1/H3
3.6546,4.1804,0.041232,0.28631,0.45334,2.6069,2.8023,4.6326,1.7414,NPC/G0_G1/H3
3.7128,4.2543,0.19152,0.40256,0.1627,2.8379,3.2473,4.7549,1.062,NPC/G0_G1/H3
3.3127,4.7548,-0.29257,0.61783,0.32129,3.2718,3.949,4.5769,1.6388,NPC/G0_G1/H3
3.6459,4.6262,-0.33527,0.53924,0.14732,2.4388,4.0336,4.8314,2.279,NPC/G0_G1/H3
3.668,5.0472,-0.48807,0.47472,0.23368,2.4498,4.2986,4.901,1.1849,NPC/G0_G1/H3
3.7522,4.2909,-0.048806,0.22857,-0.019357,2.5426,3.5426,4.342,1.0985,NPC/G0_G1/H3
3.9403,4.0343,0.01525,0.43306,0.10248,2.3387,2.9262,4.6179,1.4316,NPC/G0_G1/H3
3.6472,4.7348,0.30121,0.32219,0.029933,1.7908,4.243,4.8659,2.4782,NPC/G0_G1/H3
3.6294,4.4555,0.14784,0.34738,-0.010609,2.97,4.23,4.755,2.422,NPC/G0_G1/H3
3.8734,4.7298,-0.29835,0.48454,0.17786,2.4318,4.1466,5.1439,2.4616,NPC/G0_G1/H3
3.7155,3.9983,-0.31448,0.34866,0.33891,2.3237,3.2475,5.0507,2.2611,NPC/G0_G1/H3
3.3958,3.9811,-0.36778,0.5262,0.16535,2.5704,3.1059,4.7017,1.1922,NPC/G0_G1/H3
3.4248,4.1835,0.030396,0.30301,0.2941,3.1229,2.9669,4.3704,1.235,NPC/G0_G1/H3
3.1825,4.387,-0.72372,0.42222,0.22678,2.7746,4.2597,4.9967,2.4949,NPC/G0_G1/H3
3.7569,4.7387,-0.44274,0.32827,0.2931,2.1367,4.5412,5.0979,2.9796,NPC/G0_G1/H3
3.4267,4.6124,0.26138,0.43093,-0.021802,3.1372,4.3943,4.7661,2.4871,NPC/G0_G1/H3
3.2689,4.2734,-0.1551,0.57595,0.28451,2.803,3.9742,5.2726,2.8142,NPC/G0_G1/H3
3.6037,4.3252,-0.40131,0.33254,0.37267,2.7385,3.7472,4.9542,2.7382,NPC/G0_G1/H3
3.7078,5.2108,0.08672,0.77083,-0.17136,2.5995,4.9576,5.1895,2.3378,NPC/G0_G1/H3
3.4003,4.3121,-0.20167,0.45967,0.34852,2.8984,3.159,4.6545,1.0752,NPC/G0_G1/H3
3.8281,4.022,-0.023194,0.39715,0.095061,1.9468,2.8784,4.8213,1.3546,NPC/G0_G1/H3
4.0534,5.5234,-0.43505,0.90717,0.55853,2.8828,4.1718,5.1169,2.0228,NPC/G0_G1/H3
3.5011,4.2942,-0.035568,0.48708,-0.012757,2.7001,3.6137,4.7282,1.2731,NPC/G0_G1/H3
3.9091,4.1478,-0.012694,0.58537,0.18693,2.3766,3.4665,4.9864,2.0282,NPC/G0_G1/H3
3.8978,4.2986,-0.024493,0.28041,0.22971,2.3984,3.3463,4.7658,1.5343,NPC/G0_G1/H3
4.0618,5.2457,-0.42707,0.50285,0.30689,2.2334,3.55,4.8456,1.0234,NPC/G0_G1/H3
3.9113,5.462,-0.26905,0.57192,-0.032282,3.4748,5.1556,5.0399,1.7395,NPC/G0_G1/H3
3.7983,5.2147,1.6844,0.57348,0.065753,3.0757,4.0539,4.9444,1.3313,NPC/G0_G1/H3
4.0745,5.4412,0.013337,0.72233,0.52894,3.2479,4.2926,5.0675,2.0171,NPC/G0_G1/H3
3.5502,4.6164,1.2434,0.29935,0.011273,2.9665,3.8752,4.6241,1.1185,NPC/G0_G1/H3
3.8686,3.9962,0.049494,0.074531,0.17541,2.0618,2.384,4.2211,1.3547,NPC/G0_G1/H3
3.6921,4.4917,1.1733,0.38107,0.13258,1.6684,3.8175,4.8409,1.7727,NPC/G0_G1/H3
3.9212,3.906,5.4676,0.26033,0.2794,2.3786,3.3802,5.2116,0.95592,NPC/G0_G1/H3
3.436,4.4937,-0.23647,0.48671,0.23046,2.1479,3.7093,4.7228,1.5333,NPC/G0_G1/H3
3.9421,4.3931,0.17475,0.54832,0.23997,3.2241,3.4042,4.9026,1.4524,NPC/G0_G1/H3
3.7044,4.324,-0.52729,0.39231,0.24239,2.2872,3.2123,4.6294,1.3012,NPC/G0_G1/H3
3.4689,4.4118,-0.17976,0.37909,0.13682,2.5919,3.2462,4.7553,1.537,NPC/G0_G1/H3
3.4318,4.1186,0.060857,0.35475,0.21696,2.0446,2.2281,4.4179,1.0494,NPC/G0_G1/H3
3.7724,4.5662,-0.29677,0.3494,0.27225,2.643,4.0434,4.8363,1.5467,NPC/G0_G1/H3
3.5452,4.8139,-0.27489,0.38059,0.00075785,2.9788,4.3206,4.6658,0.99921,NPC/G0_G1/H3
3.6512,4.4223,0.14222,0.63178,0.11756,2.9365,3.6922,4.8031,1.6631,NPC/G0_G1/H3
3.4621,4.3766,0.078123,0.63254,-0.056597,2.111,2.7951,4.628,0.93014,NPC/G0_G1/H3
3.8084,4.3077,0.03343,0.2693,0.19508,2.2662,2.9636,4.8023,1.7463,NPC/G0_G1/H3
3.64,3.7568,0.29307,0.36527,-0.074993,2.1442,4.3612,5.0524,2.0766,NPC/G0_G1/H3
3.6194,4.4371,-0.31772,0.45643,0.085443,2.8542,3.3401,4.7067,1.5034,NPC/G0_G1/H3
3.7342,4.8259,0.61098,0.65288,0.049328,3.2213,4.2887,4.8571,2.8524,NPC/G0_G1/H3
3.6342,4.6135,-0.14292,0.54281,0.29184,1.889,3.4328,4.9,2.9304,NPC/G0_G1/H3
3.3872,3.9693,-0.29502,0.35525,0.19499,1.9952,2.6557,4.6209,1.0858,NPC/G0_G1/H3
3.7271,4.68,-0.2296,0.3084,0.34533,2.9123,3.2611,4.7997,2.1181,NPC/G0_G1/H3
3.6646,4.1919,0.16757,0.4324,-0.0030791,2.3617,3.1869,4.6283,1.6739,NPC/G0_G1/H3
3.5242,4.4918,0.13849,0.71329,0.11041,2.7156,4.0608,5.0595,1.4478,NPC/G0_G1/H3
3.7353,4.3675,0.17451,0.30765,0.23422,2.3003,2.8884,4.6943,1.3998,NPC/G0_G1/H3
3.4272,4.3113,-0.50815,0.6495,0.63756,1.7717,4.2614,5.2999,2.3911,NPC/G0_G1/H3
3.7936,4.3951,-0.0035023,0.28382,0.0052774,2.266,3.0234,4.5213,0.88377,NPC/G0_G1/H3
3.5373,4.2586,-0.24374,0.41181,0.46327,2.3989,3.2252,4.8813,1.9826,NPC/G0_G1/H3
3.5871,4.6719,-0.066357,0.60742,0.21663,2.293,3.956,5.041,2.59,NPC/G0_G1/H3
3.6854,4.0106,-0.12281,0.33801,0.16812,2.1915,2.8855,4.4913,0.69052,NPC/G0_G1/H3
3.7035,4.674,-0.10625,0.491,0.15186,2.2222,3.261,4.7365,1.66,NPC/G0_G1/H3
3.6631,3.8213,0.10338,0.49334,0.057411,2.4825,2.9226,4.5356,1.1593,NPC/G0_G1/H3
3.4061,4.3547,-0.053302,0.37792,0.06285,1.7779,2.5757,4.371,0.9811,NPC/G0_G1/H3
3.5029,4.2463,-0.21225,0.23278,0.16559,2.5186,3.1239,4.542,0.64759,NPC/G0_G1/H3
3.8016,4.2861,0.020912,0.39974,0.13131,2.0414,2.9331,4.5692,1.6799,NPC/G0_G1/H3
3.9589,4.6928,0.50851,0.28367,0.085633,3.2771,4.0848,4.7803,2.3759,NPC/G0_G1/H3
3.92,4.5052,-0.33496,0.32505,0.033662,2.193,2.7378,4.5982,1.2226,NPC/G0_G1/H3
3.3811,4.8651,0.082927,0.40127,-0.15614,3.0075,3.9737,4.681,2.2776,NPC/G0_G1/H3
3.3108,4.691,-0.16156,0.25309,-0.053864,2.6551,4.198,4.7414,2.4782,NPC/G0_G1/H3
4.0876,4.8648,-0.094172,0.59231,0.31928,2.391,3.3639,5.1524,1.1205,NPC/G0_G1/H3
3.4291,4.3274,0.0035358,0.43593,0.21138,2.1879,3.619,4.6517,0.86894,NPC/G0_G1/H3
3.6879,4.3166,-0.1806,0.30142,0.21731,2.0701,3.0148,4.7409,1.3958,NPC/G0_G1/H3
3.725,4.9232,-0.27224,0.46215,0.43796,2.887,4.4086,5.0583,2.0047,NPC/G0_G1/H3
4.0145,4.8724,-0.35252,0.42303,0.43534,3.022,4.013,5.1824,1.5587,NPC/G0_G1/H3
3.7692,4.7704,0.36703,0.43066,0.19757,2.4697,3.0314,4.6579,1.4095,NPC/G0_G1/H3
3.7352,4.0874,0.53313,0.36765,0.18837,2.6184,3.389,4.7655,2.2206,NPC/G0_G1/H3
3.6059,4.4117,0.57927,0.44229,0.036824,2.5225,3.3654,4.6726,1.415,NPC/G0_G1/H3
3.9459,5.1949,-0.5381,0.80175,0.20314,2.1249,4.4877,5.288,2.012,NPC/G0_G1/H3
3.7282,3.9201,-0.24963,0.29084,0.27806,2.1793,2.6961,4.7092,1.6989,NPC/G0_G1/H3
3.5264,4.7383,-0.063554,0.39876,0.19988,2.9434,4.3021,4.8439,2.2262,NPC/G0_G1/H3
3.4135,3.9599,0.33357,0.4392,-0.014507,2.9539,3.0592,4.7655,2.3184,NPC/G0_G1/H3
3.2758,4.7401,-0.038522,0.33379,0.59614,3.0879,4.3239,4.9219,2.2609,NPC/G0_G1/H3
3.7242,4.133,-0.3034,0.16375,0.12792,2.5608,3.0138,4.6401,1.2494,NPC/G0_G1/H3
3.8861,4.0217,0.29801,0.47206,0.12431,2.7296,3.6004,4.9642,1.5095,NPC/G0_G1/H3
3.7149,4.0171,-0.31691,0.27355,0.20683,1.7077,3.1979,4.9841,2.1747,NPC/G0_G1/H3
3.8937,4.8273,-0.19884,0.45347,0.2216,1.7692,4.0863,5.087,1.965,NPC/G0_G1/H3
3.7956,5.0672,0.1367,0.78495,0.51844,2.8213,3.8915,5.0622,2.0668,NPC/G0_G1/H3
3.6763,4.595,-0.1464,0.52731,0.37002,3.3997,4.0323,5.2961,2.6676,NPC/G0_G1/H3
3.9753,4.2744,0.2672,0.47373,0.20552,2.1503,3.7095,4.8009,1.4464,NPC/G0_G1/H3
3.2722,4.4764,-0.52828,0.42065,0.37771,2.2042,3.2029,4.7244,1.9034,NPC/G0_G1/H3
3.7847,3.9789,-0.0075403,0.22867,0.19614,2.7009,3.055,4.5022,0.99429,NPC/G0_G1/H3
3.6443,4.5728,0.22929,0.47967,0.28127,1.9973,3.4108,4.9807,1.8591,NPC/G0_G1/H3
3.3938,4.6922,-0.27498,0.56438,0.33505,3.0841,3.6062,4.7632,1.7116,NPC/G0_G1/H3
4.0845,5.4265,-0.025241,0.90474,0.15173,2.7841,3.9752,5.0043,1.5045,NPC/G0_G1/H3
3.8091,4.3058,-0.046287,0.54996,0.31432,2.4576,3.1602,4.6405,1.6677,NPC/G0_G1/H3
3.6321,4.0516,0.13463,0.41878,0.28014,3.3959,3.4298,4.9779,2.1028,NPC/G0_G1/H3
4.0412,4.7795,-0.055034,0.64567,0.24204,1.9917,3.4082,5.0629,1.8637,NPC/G0_G1/H3
3.6271,5.011,0.048068,0.67479,0.25192,2.5258,4.5528,4.8593,1.5558,NPC/G0_G1/H3
3.5949,4.3982,0.34379,0.47491,0.039943,2.6597,3.3269,4.805,1.2887,NPC/G0_G1/H3
3.2314,4.6699,-0.66327,0.34097,0.38208,3.4192,4.5921,5.1331,2.6294,NPC/G0_G1/H3
4.0366,5.5514,1.1146,0.75477,0.2017,2.751,4.4278,4.9478,1.8607,NPC/G0_G1/H3
3.4621,4.1507,-0.39608,0.49319,0.44472,2.7027,4.1263,5.2484,3.0995,NPC/G0_G1/H3
3.7796,4.4157,-0.031615,0.34124,0.008311,2.3425,3.0655,4.7039,1.7293,NPC/G0_G1/H3
3.8827,4.2882,-0.18914,0.25606,0.35295,2.1884,3.0359,5.0278,1.5504,NPC/G0_G1/H3
3.4164,4.4808,-0.31932,0.53273,0.29946,2.4138,3.7132,4.8122,1.8243,NPC/G0_G1/H3
3.8101,4.3967,-0.20294,0.516,0.98166,3.0685,3.3147,4.6783,1.1037,NPC/G0_G1/H3
3.7171,4.3155,-0.19588,0.58385,0.39217,2.7966,3.3705,4.877,2.0983,NPC/G0_G1/H3
3.6841,4.225,1.6064,0.38228,0.32384,2.5753,3.7238,4.8562,1.5708,NPC/G0_G1/H3
3.4305,4.4493,0.048442,0.42672,0.36623,2.2263,3.5223,4.84,2.4204,NPC/G0_G1/H3
3.4759,4.2345,-0.17012,0.41421,0.055077,2.5403,3.1048,4.7686,2.1257,NPC/G0_G1/H3
3.561,4.8052,-0.1584,0.59688,0.043882,2.6647,2.9528,4.7931,1.8672,NPC/G0_G1/H3
4.0353,5.1045,-0.17185,0.85582,0.54327,3.3558,4.9955,5.4978,3.0738,NPC/G0_G1/H3
3.6372,3.9378,-0.41477,0.31805,0.29351,1.9682,2.8748,4.8191,2.2376,NPC/G0_G1/H3
3.2693,4.373,-0.13824,0.3168,0.30995,2.0063,2.7356,4.6722,1.8433,NPC/G0_G1/H3
3.743,4.8815,0.19877,0.45996,0.21652,2.8862,3.5098,4.9519,1.4771,NPC/G0_G1/H3
3.7911,4.6083,0.16402,0.53064,0.14596,2.3909,3.9019,4.952,2.0254,NPC/G0_G1/H3
3.507,4.3288,-0.12371,0.39569,0.43414,2.4711,3.8923,4.8623,1.3814,NPC/G0_G1/H3
3.3947,4.3632,-0.24063,0.39588,0.37505,2.0932,4.007,4.9374,2.432,NPC/G0_G1/H3
4.0327,5.1881,-0.45054,0.51345,0.47966,2.7899,4.6633,5.0481,1.4378,NPC/G0_G1/H3
3.5515,4.4935,0.22816,0.25088,0.31926,2.8154,3.5508,4.4162,1.789,NPC/G0_G1/H3
3.8624,5.1065,0.16146,0.6543,0.22211,2.5503,3.5359,4.8148,1.2987,NPC/G0_G1/H3
3.7174,4.5026,0.17267,0.5624,-0.13419,3.2354,4.4635,4.8958,2.0649,NPC/G0_G1/H3
3.7043,4.8978,0.47587,0.60215,0.098984,1.8048,3.7043,4.9246,2.6732,NPC/G0_G1/H3
3.472,4.1106,-0.10176,0.39347,0.45097,2.7847,2.6586,4.7267,1.1967,NPC/G0_G1/H3
3.935,5.1147,-0.45501,0.71297,0.91154,3.4231,4.1671,5.3384,2.3609,NPC/G0_G1/H3
3.5681,4.8546,0.064155,0.43217,-0.13883,2.7278,4.608,4.9428,2.7166,NPC/G0_G1/H3
3.6127,4.1094,0.025028,0.49731,0.22781,2.3569,3.2392,4.7586,1.7244,NPC/G0_G1/H3
3.3922,4.1943,-0.019277,0.40125,0.39395,2.2771,2.7261,4.5034,1.4294,NPC/G0_G1/H3
