event,mfi,gate,OmiqFileIndex,genotype,feature
9155,0.69229,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9163,0.74234,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9166,0.48461,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9177,0.45214,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9181,0.74571,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9184,0.58009,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9187,0.45729,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9196,0.45976,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9220,0.52458,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9231,0.54569,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9241,1.9723,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9250,0.59975,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9259,0.4888,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9266,0.47353,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9269,0.41344,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9275,0.69153,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9282,0.56118,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9288,0.45095,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9301,0.4503,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9306,0.49591,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9307,0.64064,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9310,0.92187,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9330,0.53736,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9331,0.54485,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9332,0.58297,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9338,0.42598,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9364,0.95897,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9389,0.97345,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9398,0.44189,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9408,0.7923,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9413,0.47396,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9421,0.76274,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9426,0.55597,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9427,0.97103,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9442,0.78934,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9451,1.2226,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9460,0.63565,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9464,0.49052,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9469,0.51565,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9483,0.52845,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9498,0.8504,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9502,0.92883,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9516,0.42626,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9518,0.86506,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9520,0.50567,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9523,0.61138,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9526,0.61138,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9536,0.47664,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9543,0.486,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9562,0.652,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9575,0.63321,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9579,0.92903,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9583,0.68977,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9584,0.54948,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9595,0.44799,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9601,0.95083,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9604,0.67097,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9611,0.58252,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9612,0.46553,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9613,0.5993,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9626,0.72843,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9632,0.55222,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9634,0.56945,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9635,0.86742,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9643,0.99862,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9649,0.63376,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9651,0.58149,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9664,0.618,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9669,0.69524,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9678,0.59389,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9688,0.52398,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9708,0.81836,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9712,0.71471,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9730,0.33423,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9734,0.53426,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9736,1.0128,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9744,0.7949,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9745,0.8272,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9751,0.68124,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9760,0.54702,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9771,0.46236,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9773,0.42598,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9784,1.0049,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9807,0.69685,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9809,0.51074,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9816,0.5194,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9868,1.123,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9876,0.65402,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9877,0.63447,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9881,0.6385,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9885,0.66083,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9895,0.95135,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9898,0.80638,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9914,0.56909,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9919,0.60482,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9925,0.56003,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9931,0.88634,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9942,0.78832,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9961,1.1456,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9965,0.53426,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9974,0.90946,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9978,0.99552,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9980,0.45179,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9992,1.0321,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9993,0.49533,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
9999,0.77226,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10003,0.98339,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10004,0.90713,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10008,0.74101,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10011,0.68943,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10021,0.59915,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10046,0.88474,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10056,0.4874,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10066,0.81779,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10097,0.56268,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10098,0.90137,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10107,0.46182,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10112,0.55982,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10114,0.59885,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10117,0.38426,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10118,0.58941,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10158,0.59187,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10161,1.1089,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10162,0.57111,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10193,0.95114,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10196,0.8581,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10205,0.65402,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10207,0.50116,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10211,0.55328,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10228,0.78095,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10232,0.90288,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10239,0.79601,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10243,0.46492,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10250,0.59284,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10257,0.67924,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10281,0.97757,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10293,0.84285,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10299,0.74207,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10300,1.0505,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10304,0.43224,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10309,0.62639,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10322,0.63795,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10324,0.42757,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10329,0.36353,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10330,0.49662,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10331,0.47589,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10392,0.52391,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10393,0.69491,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10401,0.69381,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10412,0.532,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10426,0.63874,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10432,0.65798,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10452,0.84217,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10462,0.7474,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10468,0.48816,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10472,1.7607,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10478,0.81099,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10481,0.78601,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10484,0.48746,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10494,0.47409,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10503,0.57929,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10504,0.81071,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10531,0.43828,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10550,0.53036,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10565,0.51519,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10576,0.81987,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10581,0.86692,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10586,0.48404,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10597,0.43851,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10613,1.1778,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10623,0.5877,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10652,0.97641,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10674,0.45196,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10690,0.5192,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10696,1.0805,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10698,0.48008,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10700,0.4945,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10704,1.0474,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10706,0.61661,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10707,0.65539,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10714,0.63542,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10715,0.51826,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10716,1.0164,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10730,0.6944,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10750,0.75088,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10751,0.49366,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10762,0.59922,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10769,0.81334,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10775,0.40037,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10804,1.0059,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10832,1.1059,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10836,0.6699,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10846,0.63479,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10858,0.44983,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10859,0.89203,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10869,0.54395,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10878,0.51366,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10881,0.74544,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10882,0.44846,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10899,0.61376,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10927,0.79388,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10934,0.49097,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10955,0.5292,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10959,0.46958,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10975,0.98807,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10989,0.43476,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10994,0.98138,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10995,1.0854,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
10999,0.66311,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11008,0.89273,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11023,0.67303,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11029,1.0235,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11030,0.84536,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11055,1.0486,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11074,0.41515,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11100,0.45958,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11101,0.45531,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11129,0.72694,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11130,0.8125,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11145,0.58179,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11157,0.64176,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11158,0.98053,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11160,0.52425,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11176,0.77226,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11190,0.49934,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11205,0.46909,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11206,0.93283,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11208,0.62764,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11228,0.35129,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11231,0.43996,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11234,0.79508,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11241,0.50823,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11249,0.7532,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11291,0.46804,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11294,0.43413,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11297,0.57885,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11302,0.75249,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11307,0.65953,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11327,0.57431,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11349,0.53419,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11356,0.50955,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11359,0.44387,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11366,0.53378,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11385,0.46067,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11389,0.28923,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11390,0.47864,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11408,0.85879,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11411,0.52128,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11416,0.56945,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11433,0.54976,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11442,0.70322,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11469,1.0566,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11470,0.42757,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11473,0.52553,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11475,0.58054,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11482,0.45208,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11496,0.59426,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11512,0.48297,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11516,0.77985,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11524,0.71058,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11527,0.44917,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11535,0.46945,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11546,0.82348,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11556,0.53736,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11560,0.44652,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11581,0.92207,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11584,0.68057,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11587,0.56304,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11598,0.50123,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11618,1.8152,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11628,0.89133,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11630,0.89825,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11632,0.77893,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
11635,0.93222,H3,CPI_ipsc_WT DMSO H3+Me3_060.fcs,WTC11,H3K4me3
